STATEFP10,COUNTYFP10,TRACTCE10,id,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,geo_id,census_tra,county,estimate,error,year,tract_area,WHPWeigh_1,TOT_POP_19,CNTY_AREA
06,065,040502,6065040502,405.02,Census Tract,G5020,S,8986944,0,34.0225477,-117.4882566,1400000US06065040502,405.02,Riverside County,6503,521,2017,8986945.597,1.79317316894,2411439,18914898830
06,065,042623,6065042623,426.23,Census Tract,G5020,S,37470168,7778675,33.879859,-117.1553029,1400000US06065042623,426.23,Riverside County,3791,341,2017,45248846.93,1.79317316894,2411439,18914898830
06,065,042729,6065042729,427.29,Census Tract,G5020,S,9318059,86432,33.7028358,-117.1643829,1400000US06065042729,427.29,Riverside County,10369,533,2017,9404485.546,1.79317316894,2411439,18914898830
06,065,042732,6065042732,427.32,Census Tract,G5020,S,8110035,40181,33.6997156,-117.2264364,1400000US06065042732,427.32,Riverside County,6620,335,2017,8150218.325,1.79317316894,2411439,18914898830
06,065,043009,6065043009,430.09,Census Tract,G5020,S,4196201,0,33.7013221,-117.3888259,1400000US06065043009,430.09,Riverside County,6215,611,2017,4196200.544,1.79317316894,2411439,18914898830
06,065,042620,6065042620,426.2,Census Tract,G5020,S,35381632,370099,33.8306663,-117.2048878,1400000US06065042620,426.2,Riverside County,12660,839,2017,35751723.96,1.79317316894,2411439,18914898830
06,065,043601,6065043601,436.01,Census Tract,G5020,S,1250881,0,33.7834484,-116.9530305,1400000US06065043601,436.01,Riverside County,4434,611,2017,1250879.909,1.79317316894,2411439,18914898830
06,065,044404,6065044404,444.04,Census Tract,G5020,S,122981693,4439,33.7705515,-116.7879765,1400000US06065044404,444.04,Riverside County,1337,287,2017,122986139,1.79317316894,2411439,18914898830
06,065,042726,6065042726,427.26,Census Tract,G5020,S,16685414,0,33.7143105,-117.123803,1400000US06065042726,427.26,Riverside County,7960,678,2017,16685422.11,1.79317316894,2411439,18914898830
06,065,940500,6065940500,9405,Census Tract,G5020,S,140347254,1157,33.7649103,-116.5735745,1400000US06065940500,9405,Riverside County,2049,116,2017,140348414.6,1.79317316894,2411439,18914898830
06,065,043317,6065043317,433.17,Census Tract,G5020,S,27006744,0,33.6988834,-117.0186384,1400000US06065043317,433.17,Riverside County,8688,730,2017,27006749.44,1.79317316894,2411439,18914898830
06,065,042212,6065042212,422.12,Census Tract,G5020,S,3833890,0,33.9488684,-117.2850505,1400000US06065042212,422.12,Riverside County,6528,431,2017,3833886.489,1.79317316894,2411439,18914898830
06,065,042719,6065042719,427.19,Census Tract,G5020,S,27252103,279979,33.7976037,-117.1606974,1400000US06065042719,427.19,Riverside County,5529,455,2017,27532074.6,1.79317316894,2411439,18914898830
06,065,042723,6065042723,427.23,Census Tract,G5020,S,35323546,0,33.7246687,-117.078378,1400000US06065042723,427.23,Riverside County,6760,536,2017,35323555.31,1.79317316894,2411439,18914898830
06,065,043218,6065043218,432.18,Census Tract,G5020,S,4983432,0,33.5318881,-117.1188981,1400000US06065043218,432.18,Riverside County,5415,485,2017,4983432.382,1.79317316894,2411439,18914898830
06,065,042714,6065042714,427.14,Census Tract,G5020,S,2239951,321581,33.6784416,-117.2596623,1400000US06065042714,427.14,Riverside County,3447,308,2017,2561529.774,1.79317316894,2411439,18914898830
06,065,042904,6065042904,429.04,Census Tract,G5020,S,23801400,0,33.8163882,-117.266664,1400000US06065042904,429.04,Riverside County,10642,932,2017,23801402.19,1.79317316894,2411439,18914898830
06,065,045209,6065045209,452.09,Census Tract,G5020,S,2028867,0,33.7260991,-116.2381506,1400000US06065045209,452.09,Riverside County,5667,578,2017,2028868.05,1.79317316894,2411439,18914898830
06,065,043003,6065043003,430.03,Census Tract,G5020,S,1747768,0,33.6741548,-117.3812313,1400000US06065043003,430.03,Riverside County,7024,482,2017,1747765.899,1.79317316894,2411439,18914898830
06,065,043211,6065043211,432.11,Census Tract,G5020,S,2562985,0,33.5646419,-117.1737504,1400000US06065043211,432.11,Riverside County,5352,384,2017,2562981.702,1.79317316894,2411439,18914898830
06,065,041412,6065041412,414.12,Census Tract,G5020,S,2153668,0,33.8857496,-117.5057517,1400000US06065041412,414.12,Riverside County,4958,489,2017,2153669.236,1.79317316894,2411439,18914898830
06,065,043227,6065043227,432.27,Census Tract,G5020,S,4501885,0,33.5912061,-117.2249299,1400000US06065043227,432.27,Riverside County,7067,564,2017,4501888.134,1.79317316894,2411439,18914898830
06,065,043228,6065043228,432.28,Census Tract,G5020,S,1612790,0,33.5752583,-117.2137673,1400000US06065043228,432.28,Riverside County,3785,358,2017,1612792.206,1.79317316894,2411439,18914898830
06,065,043229,6065043229,432.29,Census Tract,G5020,S,2864829,0,33.5845532,-117.2060351,1400000US06065043229,432.29,Riverside County,5198,409,2017,2864829.666,1.79317316894,2411439,18914898830
06,065,043242,6065043242,432.42,Census Tract,G5020,S,6273832,15910,33.5873473,-117.10310080000001,1400000US06065043242,432.42,Riverside County,9659,744,2017,6289737.351,1.79317316894,2411439,18914898830
06,065,041906,6065041906,419.06,Census Tract,G5020,S,1427790,23643,33.8710694,-117.59586,1400000US06065041906,419.06,Riverside County,6340,482,2017,1451429.594,1.79317316894,2411439,18914898830
06,065,042010,6065042010,420.1,Census Tract,G5020,S,10912191,0,33.8509476,-117.2733132,1400000US06065042010,420.1,Riverside County,6272,768,2017,10912188.54,1.79317316894,2411439,18914898830
06,065,042505,6065042505,425.05,Census Tract,G5020,S,3605261,0,33.9293133,-117.28252,1400000US06065042505,425.05,Riverside County,3463,311,2017,3605255.915,1.79317316894,2411439,18914898830
06,065,042506,6065042506,425.06,Census Tract,G5020,S,3061797,0,33.9329093,-117.270282,1400000US06065042506,425.06,Riverside County,8992,855,2017,3061795.997,1.79317316894,2411439,18914898830
06,065,042507,6065042507,425.07,Census Tract,G5020,S,5178099,41515,33.8831037,-117.2329274,1400000US06065042507,425.07,Riverside County,4514,405,2017,5219616.29,1.79317316894,2411439,18914898830
06,065,030900,6065030900,309,Census Tract,G5020,S,6162718,70291,33.9577091,-117.4411265,1400000US06065030900,309,Riverside County,3572,292,2017,6233005.772,1.79317316894,2411439,18914898830
06,101,051000,6101051000,510,Census Tract,G5020,S,215559227,2053661,39.0342246,-121.6633133,1400000US06101051000,510,Sutter County,2624,411,2017,217612905.3,1.007730904,96109,1575786946
06,065,042618,6065042618,426.18,Census Tract,G5020,S,3403792,21084,33.82171,-117.2187831,1400000US06065042618,426.18,Riverside County,9094,572,2017,3424873.557,1.79317316894,2411439,18914898830
06,065,043240,6065043240,432.4,Census Tract,G5020,S,7034867,0,33.611915,-117.0955594,1400000US06065043240,432.4,Riverside County,11051,732,2017,7034862.115,1.79317316894,2411439,18914898830
06,065,043262,6065043262,432.62,Census Tract,G5020,S,3548222,0,33.5081065,-117.1054571,1400000US06065043262,432.62,Riverside County,5368,354,2017,3548222.742,1.79317316894,2411439,18914898830
06,065,040101,6065040101,401.01,Census Tract,G5020,S,12680373,340882,34.02279,-117.3964984,1400000US06065040101,401.01,Riverside County,4386,328,2017,13021252.82,1.79317316894,2411439,18914898830
06,065,940900,6065940900,9409,Census Tract,G5020,S,2215882,354835,33.781769,-116.4504635,1400000US06065940900,9409,Riverside County,1943,109,2017,2570714.556,1.79317316894,2411439,18914898830
06,065,941000,6065941000,9410,Census Tract,G5020,S,10385727,225,33.7960221,-116.4871595,1400000US06065941000,9410,Riverside County,3723,335,2017,10385991.25,1.79317316894,2411439,18914898830
06,065,941100,6065941100,9411,Census Tract,G5020,S,2235008,352994,33.7943327,-116.4682091,1400000US06065941100,9411,Riverside County,1866,92,2017,2588002.279,1.79317316894,2411439,18914898830
06,085,512031,6085512031,5120.31,Census Tract,G5020,S,1431652,0,37.2315169,-121.810239,1400000US06085512031,5120.31,Santa Clara County,4462,241,2017,1431655.906,0.68184781761,1927470,3377488367
06,085,512001,6085512001,5120.01,Census Tract,G5020,S,20033826,0,37.256802,-121.7681099,1400000US06085512001,5120.01,Santa Clara County,7017,488,2017,20033806.81,0.68184781761,1927470,3377488367
06,085,510300,6085510300,5103,Census Tract,G5020,S,2327705,0,37.3774242,-122.1116302,1400000US06085510300,5103,Santa Clara County,4293,243,2017,2327704.855,0.68184781761,1927470,3377488367
06,085,507002,6085507002,5070.02,Census Tract,G5020,S,13647781,0,37.2095637,-121.9492238,1400000US06085507002,5070.02,Santa Clara County,2944,249,2017,13647788.97,0.68184781761,1927470,3377488367
06,085,512307,6085512307,5123.07,Census Tract,G5020,S,5467058,0,37.0997288,-121.6367125,1400000US06085512307,5123.07,Santa Clara County,6699,413,2017,5467056.956,0.68184781761,1927470,3377488367
06,085,511910,6085511910,5119.1,Census Tract,G5020,S,2268922,0,37.2129865,-121.8693977,1400000US06085511910,5119.1,Santa Clara County,3240,161,2017,2268924.085,0.68184781761,1927470,3377488367
06,085,506900,6085506900,5069,Census Tract,G5020,S,9390456,0,37.2276416,-121.9321866,1400000US06085506900,5069,Santa Clara County,7922,411,2017,9390455.348,0.68184781761,1927470,3377488367
06,085,507301,6085507301,5073.01,Census Tract,G5020,S,8501987,0,37.2589671,-122.0078964,1400000US06085507301,5073.01,Santa Clara County,6708,395,2017,8501987.223,0.68184781761,1927470,3377488367
06,065,941300,6065941300,9413,Census Tract,G5020,S,2621206,0,33.8522106,-116.5368326,1400000US06065941300,9413,Riverside County,3294,179,2017,2621204.945,1.79317316894,2411439,18914898830
06,065,941400,6065941400,9414,Census Tract,G5020,S,2568727,0,33.8231245,-116.5369013,1400000US06065941400,9414,Riverside County,3813,225,2017,2568727.614,1.79317316894,2411439,18914898830
06,061,021130,6061021130,211.3,Census Tract,G5020,S,951475,0,38.8098522,-121.2687885,1400000US06061021130,211.3,Placer County,2493,199,2017,951472.969,1.79435037347,385512,3890773239
06,061,021603,6061021603,216.03,Census Tract,G5020,S,4276556,0,38.9522451,-121.1106507,1400000US06061021603,216.03,Placer County,4602,377,2017,4276556.043,1.79435037347,385512,3890773239
06,061,021403,6061021403,214.03,Census Tract,G5020,S,2654836,0,38.8903019,-121.303039,1400000US06061021403,214.03,Placer County,7633,591,2017,2654832.762,1.79435037347,385512,3890773239
06,061,021122,6061021122,211.22,Census Tract,G5020,S,3119365,0,38.8290529,-121.2420643,1400000US06061021122,211.22,Placer County,3421,162,2017,3119366.483,1.79435037347,385512,3890773239
06,065,040808,6065040808,408.08,Census Tract,G5020,S,1790921,0,33.8991923,-117.5770387,1400000US06065040808,408.08,Riverside County,8315,984,2017,1790919.905,1.79317316894,2411439,18914898830
06,065,043220,6065043220,432.2,Census Tract,G5020,S,1778775,0,33.504032,-117.1342194,1400000US06065043220,432.2,Riverside County,4480,450,2017,1778774.997,1.79317316894,2411439,18914898830
06,065,043304,6065043304,433.04,Census Tract,G5020,S,107629334,28665,33.6817006,-116.8892587,1400000US06065043304,433.04,Riverside County,7782,554,2017,107658013.5,1.79317316894,2411439,18914898830
06,065,043306,6065043306,433.06,Census Tract,G5020,S,1926155,0,33.7332579,-116.9996659,1400000US06065043306,433.06,Riverside County,4689,432,2017,1926153.334,1.79317316894,2411439,18914898830
06,065,043307,6065043307,433.07,Census Tract,G5020,S,3647363,0,33.7246399,-116.9786783,1400000US06065043307,433.07,Riverside County,6614,624,2017,3647363.988,1.79317316894,2411439,18914898830
06,065,044805,6065044805,448.05,Census Tract,G5020,S,1291137,0,33.8050178,-116.536936,1400000US06065044805,448.05,Riverside County,1767,215,2017,1291136.002,1.79317316894,2411439,18914898830
06,065,045302,6065045302,453.02,Census Tract,G5020,S,1663313,0,33.7343347,-116.2251547,1400000US06065045302,453.02,Riverside County,4336,597,2017,1663312.415,1.79317316894,2411439,18914898830
06,065,041803,6065041803,418.03,Census Tract,G5020,S,3035103,0,33.8372192,-117.5826425,1400000US06065041803,418.03,Riverside County,7463,481,2017,3035114.953,1.79317316894,2411439,18914898830
06,065,044200,6065044200,442,Census Tract,G5020,S,4080727,0,33.9357994,-116.8679888,1400000US06065044200,442,Riverside County,6188,536,2017,4080722.945,1.79317316894,2411439,18914898830
06,065,044509,6065044509,445.09,Census Tract,G5020,S,2270917,0,33.9650257,-116.5060565,1400000US06065044509,445.09,Riverside County,4033,453,2017,2270918.856,1.79317316894,2411439,18914898830
06,065,044602,6065044602,446.02,Census Tract,G5020,S,2596842,0,33.8376124,-116.5369071,1400000US06065044602,446.02,Riverside County,3607,383,2017,2596840.361,1.79317316894,2411439,18914898830
06,065,048300,6065048300,483,Census Tract,G5020,S,1870243,113729,33.8795848,-117.210061,1400000US06065048300,483,Riverside County,6943,527,2017,1983969.144,1.79317316894,2411439,18914898830
06,065,048700,6065048700,487,Census Tract,G5020,S,5888412,0,33.9088488,-117.1909759,1400000US06065048700,487,Riverside County,4824,744,2017,5888411.379,1.79317316894,2411439,18914898830
06,065,049100,6065049100,491,Census Tract,G5020,S,4612979,0,33.6927812,-116.231707,1400000US06065049100,491,Riverside County,5169,728,2017,4612979.538,1.79317316894,2411439,18914898830
06,065,049400,6065049400,494,Census Tract,G5020,S,9220867,0,33.7597059,-116.2675266,1400000US06065049400,494,Riverside County,3876,554,2017,9220873.285,1.79317316894,2411439,18914898830
06,065,049800,6065049800,498,Census Tract,G5020,S,9291037,0,33.546201,-117.1978916,1400000US06065049800,498,Riverside County,4648,438,2017,9291032.349,1.79317316894,2411439,18914898830
06,065,042508,6065042508,425.08,Census Tract,G5020,S,1276700,0,33.8955489,-117.239288,1400000US06065042508,425.08,Riverside County,5665,493,2017,1276702.041,1.79317316894,2411439,18914898830
06,065,043405,6065043405,434.05,Census Tract,G5020,S,1723621,0,33.7502798,-116.9865118,1400000US06065043405,434.05,Riverside County,3770,399,2017,1723620.624,1.79317316894,2411439,18914898830
06,065,043503,6065043503,435.03,Census Tract,G5020,S,2703177,0,33.7461746,-117.0000447,1400000US06065043503,435.03,Riverside County,3791,390,2017,2703175.003,1.79317316894,2411439,18914898830
06,065,043504,6065043504,435.04,Census Tract,G5020,S,13457352,0,33.7539134,-117.0203384,1400000US06065043504,435.04,Riverside County,8653,772,2017,13457348.77,1.79317316894,2411439,18914898830
06,101,050702,6101050702,507.02,Census Tract,G5020,S,105083346,387595,39.241136,-121.6942945,1400000US06101050702,507.02,Sutter County,6116,349,2017,105470920,1.007730904,96109,1575786946
06,065,042012,6065042012,420.12,Census Tract,G5020,S,2692473,0,33.9108585,-117.320511,1400000US06065042012,420.12,Riverside County,6754,429,2017,2692473.687,1.79317316894,2411439,18914898830
06,065,044605,6065044605,446.05,Census Tract,G5020,S,4937415,0,33.863302,-116.5474414,1400000US06065044605,446.05,Riverside County,5640,518,2017,4937413.622,1.79317316894,2411439,18914898830
06,065,048800,6065048800,488,Census Tract,G5020,S,4278199,154780,33.870565,-117.2215776,1400000US06065048800,488,Riverside County,4605,412,2017,4432981.669,1.79317316894,2411439,18914898830
06,065,043252,6065043252,432.52,Census Tract,G5020,S,4534110,0,33.4596125,-117.0886354,1400000US06065043252,432.52,Riverside County,8897,687,2017,4534109.577,1.79317316894,2411439,18914898830
06,065,043270,6065043270,432.7,Census Tract,G5020,S,3096170,0,33.6015382,-117.2589383,1400000US06065043270,432.7,Riverside County,5433,412,2017,3096169.532,1.79317316894,2411439,18914898830
06,085,507701,6085507701,5077.01,Census Tract,G5020,S,2641025,2520,37.3185985,-122.0493596,1400000US06085507701,5077.01,Santa Clara County,3750,227,2017,2643541.102,0.68184781761,1927470,3377488367
06,085,511701,6085511701,5117.01,Census Tract,G5020,S,9201927,0,37.3782545,-122.1318911,1400000US06085511701,5117.01,Santa Clara County,4518,252,2017,9201931.816,0.68184781761,1927470,3377488367
06,085,511907,6085511907,5119.07,Census Tract,G5020,S,1737696,0,37.2197647,-121.8542535,1400000US06085511907,5119.07,Santa Clara County,4042,239,2017,1737696.057,0.68184781761,1927470,3377488367
06,085,511912,6085511912,5119.12,Census Tract,G5020,S,2450285,0,37.2057337,-121.8341782,1400000US06085511912,5119.12,Santa Clara County,5444,229,2017,2450285.715,0.68184781761,1927470,3377488367
06,085,504412,6085504412,5044.12,Census Tract,G5020,S,991741,0,37.4394722,-121.8819217,1400000US06085504412,5044.12,Santa Clara County,5115,320,2017,991740.712,0.68184781761,1927470,3377488367
06,061,020401,6061020401,204.01,Census Tract,G5020,S,2630734,0,38.8923191,-121.0770752,1400000US06061020401,204.01,Placer County,2166,198,2017,2630729.868,1.79435037347,385512,3890773239
06,085,510002,6085510002,5100.02,Census Tract,G5020,S,1883590,0,37.3465853,-122.071801,1400000US06085510002,5100.02,Santa Clara County,3644,218,2017,1883594.035,0.68184781761,1927470,3377488367
06,085,510100,6085510100,5101,Census Tract,G5020,S,2032038,0,37.3407613,-122.0798639,1400000US06085510100,5101,Santa Clara County,3036,179,2017,2032040.018,0.68184781761,1927470,3377488367
06,085,503312,6085503312,5033.12,Census Tract,G5020,S,15060591,0,37.348822,-121.7629757,1400000US06085503312,5033.12,Santa Clara County,3899,295,2017,15060581.29,0.68184781761,1927470,3377488367
06,061,021203,6061021203,212.03,Census Tract,G5020,S,14866619,18040,38.8284635,-121.199892,1400000US06061021203,212.03,Placer County,7560,472,2017,14884658.92,1.79435037347,385512,3890773239
06,061,022300,6061022300,223,Census Tract,G5020,S,26970760,1445823,39.0716092,-120.1657977,1400000US06061022300,223,Placer County,372,118,2017,28416566.45,1.79435037347,385512,3890773239
06,061,022100,6061022100,221,Census Tract,G5020,S,59523107,610172,39.1226511,-120.2157838,1400000US06061022100,221,Placer County,613,215,2017,60133296.27,1.79435037347,385512,3890773239
06,061,022200,6061022200,222,Census Tract,G5020,S,23421441,658426,39.1853773,-120.1846313,1400000US06061022200,222,Placer County,767,205,2017,24079870.63,1.79435037347,385512,3890773239
06,061,023500,6061023500,235,Census Tract,G5020,S,13167867,0,38.8474985,-121.2864775,1400000US06061023500,235,Placer County,6044,309,2017,13167901.34,1.79435037347,385512,3890773239
06,061,023800,6061023800,238,Census Tract,G5020,S,7914893,0,38.8769648,-121.2568537,1400000US06061023800,238,Placer County,3146,164,2017,7914887.967,1.79435037347,385512,3890773239
06,061,022400,6061022400,224,Census Tract,G5020,S,3204771,0,38.7650186,-121.238976,1400000US06061022400,224,Placer County,4785,264,2017,3204764.338,1.79435037347,385512,3890773239
06,065,030501,6065030501,305.01,Census Tract,G5020,S,1879868,0,33.9685095,-117.3545298,1400000US06065030501,305.01,Riverside County,4435,571,2017,1879869.783,1.79317316894,2411439,18914898830
06,065,040903,6065040903,409.03,Census Tract,G5020,S,855032,0,33.9193799,-117.5003176,1400000US06065040903,409.03,Riverside County,2832,367,2017,855032.285,1.79317316894,2411439,18914898830
06,065,040904,6065040904,409.04,Census Tract,G5020,S,1251984,0,33.9304798,-117.4972884,1400000US06065040904,409.04,Riverside County,4145,372,2017,1251983.799,1.79317316894,2411439,18914898830
06,065,042406,6065042406,424.06,Census Tract,G5020,S,984691,0,33.9493596,-117.2526028,1400000US06065042406,424.06,Riverside County,4299,305,2017,984693.17,1.79317316894,2411439,18914898830
06,065,042405,6065042405,424.05,Census Tract,G5020,S,1011046,0,33.9438287,-117.2526691,1400000US06065042405,424.05,Riverside County,5290,400,2017,1011046.887,1.79317316894,2411439,18914898830
06,065,043308,6065043308,433.08,Census Tract,G5020,S,971734,0,33.7440141,-116.9520967,1400000US06065043308,433.08,Riverside County,2860,294,2017,971736.311,1.79317316894,2411439,18914898830
06,065,043310,6065043310,433.1,Census Tract,G5020,S,1671433,0,33.7452198,-116.9363867,1400000US06065043310,433.1,Riverside County,3447,377,2017,1671438.372,1.79317316894,2411439,18914898830
06,065,043311,6065043311,433.11,Census Tract,G5020,S,1277760,0,33.7476958,-116.9237749,1400000US06065043311,433.11,Riverside County,2468,218,2017,1277760.788,1.79317316894,2411439,18914898830
06,065,043312,6065043312,433.12,Census Tract,G5020,S,1458795,0,33.7312673,-116.960699,1400000US06065043312,433.12,Riverside County,4330,391,2017,1458793.942,1.79317316894,2411439,18914898830
06,065,044701,6065044701,447.01,Census Tract,G5020,S,2606696,0,33.8231858,-116.5194219,1400000US06065044701,447.01,Riverside County,3657,504,2017,2606701.414,1.79317316894,2411439,18914898830
06,065,042621,6065042621,426.21,Census Tract,G5020,S,2625610,0,33.9319935,-117.2002245,1400000US06065042621,426.21,Riverside County,7062,423,2017,2625610.288,1.79317316894,2411439,18914898830
06,065,042622,6065042622,426.22,Census Tract,G5020,S,4992125,0,33.9260714,-117.1876334,1400000US06065042622,426.22,Riverside County,4340,365,2017,4992127.822,1.79317316894,2411439,18914898830
06,065,042724,6065042724,427.24,Census Tract,G5020,S,1852216,0,33.6961661,-117.1494141,1400000US06065042724,427.24,Riverside County,3750,247,2017,1852215.916,1.79317316894,2411439,18914898830
06,065,043248,6065043248,432.48,Census Tract,G5020,S,2061908,0,33.4712935,-117.0854882,1400000US06065043248,432.48,Riverside County,4936,306,2017,2061908.25,1.79317316894,2411439,18914898830
06,065,043256,6065043256,432.56,Census Tract,G5020,S,1932233,7052,33.479534,-117.0867251,1400000US06065043256,432.56,Riverside County,3906,248,2017,1939283.451,1.79317316894,2411439,18914898830
06,065,030101,6065030101,301.01,Census Tract,G5020,S,496238,0,33.9971996,-117.3519676,1400000US06065030101,301.01,Riverside County,1255,143,2017,496238.729,1.79317316894,2411439,18914898830
06,017,031402,6017031402,314.02,Census Tract,G5020,S,788931818,156657,38.6076668,-120.552095,1400000US06017031402,314.02,El Dorado County,5743,779,2017,789088618.4,3.07698853413,188563,4626652159
06,017,031502,6017031502,315.02,Census Tract,G5020,S,26421768,55829,38.6953778,-120.8208249,1400000US06017031502,315.02,El Dorado County,6465,560,2017,26477597.78,3.07698853413,188563,4626652159
06,065,040703,6065040703,407.03,Census Tract,G5020,S,4223913,127091,33.9420596,-117.5346297,1400000US06065040703,407.03,Riverside County,2677,182,2017,4351002.367,1.79317316894,2411439,18914898830
06,065,040806,6065040806,408.06,Census Tract,G5020,S,2694658,108594,33.9104977,-117.6005669,1400000US06065040806,408.06,Riverside County,3099,245,2017,2803251.42,1.79317316894,2411439,18914898830
06,065,043507,6065043507,435.07,Census Tract,G5020,S,4871910,0,33.7681153,-116.9725527,1400000US06065043507,435.07,Riverside County,6828,614,2017,4871914.237,1.79317316894,2411439,18914898830
06,065,045706,6065045706,457.06,Census Tract,G5020,S,2775971,0,33.6774058,-116.1657166,1400000US06065045706,457.06,Riverside County,5107,568,2017,2775968.951,1.79317316894,2411439,18914898830
06,065,030103,6065030103,301.03,Census Tract,G5020,S,1003279,0,33.9928287,-117.3655823,1400000US06065030103,301.03,Riverside County,2360,326,2017,1003279.426,1.79317316894,2411439,18914898830
06,017,030801,6017030801,308.01,Census Tract,G5020,S,61793149,166114,38.7326215,-121.0109264,1400000US06017030801,308.01,El Dorado County,4608,424,2017,61959268.13,3.07698853413,188563,4626652159
06,017,030804,6017030804,308.04,Census Tract,G5020,S,68786587,129306,38.6380828,-120.9369393,1400000US06017030804,308.04,El Dorado County,6836,504,2017,68915903.49,3.07698853413,188563,4626652159
06,017,030402,6017030402,304.02,Census Tract,G5020,S,10995077,0,38.8973452,-120.0073181,1400000US06017030402,304.02,El Dorado County,3972,558,2017,10995080.54,3.07698853413,188563,4626652159
06,017,030601,6017030601,306.01,Census Tract,G5020,S,164681141,12430598,38.8279567,-121.0265108,1400000US06017030601,306.01,El Dorado County,5162,571,2017,177111749.2,3.07698853413,188563,4626652159
06,017,030902,6017030902,309.02,Census Tract,G5020,S,50583476,248443,38.7187492,-120.8955326,1400000US06017030902,309.02,El Dorado County,4750,258,2017,50831923.18,3.07698853413,188563,4626652159
06,017,031302,6017031302,313.02,Census Tract,G5020,S,33297789,83617,38.7685433,-120.5987779,1400000US06017031302,313.02,El Dorado County,5169,637,2017,33381406.86,3.07698853413,188563,4626652159
06,017,031200,6017031200,312,Census Tract,G5020,S,20868323,5379,38.7181989,-120.7826276,1400000US06017031200,312,El Dorado County,5154,406,2017,20873704.06,3.07698853413,188563,4626652159
06,017,030603,6017030603,306.03,Census Tract,G5020,S,1219176045,26378127,38.877146,-120.430395,1400000US06017030603,306.03,El Dorado County,3342,406,2017,1245553875,3.07698853413,188563,4626652159
06,017,031405,6017031405,314.05,Census Tract,G5020,S,28275410,0,38.7330245,-120.6258013,1400000US06017031405,314.05,El Dorado County,2372,218,2017,28275410.47,3.07698853413,188563,4626652159
06,017,031404,6017031404,314.04,Census Tract,G5020,S,41122672,64907,38.6909824,-120.7055174,1400000US06017031404,314.04,El Dorado County,2294,168,2017,41187578.58,3.07698853413,188563,4626652159
06,017,030602,6017030602,306.02,Census Tract,G5020,S,357428914,326934,38.9500695,-120.8511431,1400000US06017030602,306.02,El Dorado County,7325,742,2017,357755871.7,3.07698853413,188563,4626652159
06,017,030704,6017030704,307.04,Census Tract,G5020,S,143086297,16853,38.5829792,-120.9950293,1400000US06017030704,307.04,El Dorado County,7684,436,2017,143103215.8,3.07698853413,188563,4626652159
06,017,030803,6017030803,308.03,Census Tract,G5020,S,24537361,24797,38.6823047,-120.9567607,1400000US06017030803,308.03,El Dorado County,7662,476,2017,24562160.68,3.07698853413,188563,4626652159
06,017,031100,6017031100,311,Census Tract,G5020,S,36771855,154216,38.7557046,-120.7656707,1400000US06017031100,311,El Dorado County,4937,485,2017,36926065.65,3.07698853413,188563,4626652159
06,017,031301,6017031301,313.01,Census Tract,G5020,S,46522920,595289,38.7490321,-120.6909165,1400000US06017031301,313.01,El Dorado County,3651,362,2017,47118211.68,3.07698853413,188563,4626652159
06,017,031406,6017031406,314.06,Census Tract,G5020,S,77502327,1932678,38.7153397,-120.5805435,1400000US06017031406,314.06,El Dorado County,5572,570,2017,79435009.56,3.07698853413,188563,4626652159
06,017,031000,6017031000,310,Census Tract,G5020,S,26949795,0,38.7517824,-120.845416,1400000US06017031000,310,El Dorado County,5812,442,2017,26949799.83,3.07698853413,188563,4626652159
06,017,031503,6017031503,315.03,Census Tract,G5020,S,99356820,24031,38.5933406,-120.8764864,1400000US06017031503,315.03,El Dorado County,2571,275,2017,99380881.88,3.07698853413,188563,4626652159
06,017,031504,6017031504,315.04,Census Tract,G5020,S,59179158,102128,38.6578205,-120.7933475,1400000US06017031504,315.04,El Dorado County,5350,529,2017,59281288.68,3.07698853413,188563,4626652159
06,017,030502,6017030502,305.02,Census Tract,G5020,S,17251160,36532,38.8832961,-120.0306547,1400000US06017030502,305.02,El Dorado County,2638,336,2017,17287688.94,3.07698853413,188563,4626652159
06,017,030901,6017030901,309.01,Census Tract,G5020,S,64933951,0,38.7788655,-120.9351547,1400000US06017030901,309.01,El Dorado County,3242,324,2017,64933948.48,3.07698853413,188563,4626652159
06,017,030200,6017030200,302,Census Tract,G5020,S,9418806,1486380,38.9313307,-119.9602893,1400000US06017030200,302,El Dorado County,5299,640,2017,10905171.15,3.07698853413,188563,4626652159
06,017,030701,6017030701,307.01,Census Tract,G5020,S,13428718,5805674,38.737015,-121.0874235,1400000US06017030701,307.01,El Dorado County,6395,469,2017,19234423.39,3.07698853413,188563,4626652159
06,017,030401,6017030401,304.01,Census Tract,G5020,S,4779636,541287,38.9276422,-120.0049792,1400000US06017030401,304.01,El Dorado County,3710,566,2017,5320918.565,3.07698853413,188563,4626652159
06,017,030301,6017030301,303.01,Census Tract,G5020,S,1158558,0,38.9237698,-119.9806642,1400000US06017030301,303.01,El Dorado County,2874,527,2017,1158556.66,3.07698853413,188563,4626652159
06,017,030504,6017030504,305.04,Census Tract,G5020,S,29813384,0,38.9069439,-119.9479455,1400000US06017030504,305.04,El Dorado County,2440,421,2017,29813432.32,3.07698853413,188563,4626652159
